lat,lon,country
40.74,-112.05,United States
51.75,-179.04,United States
51.74,-179.05,United States
19.29,-155.38,United States
57.1,-135.72,United States
29.32,129.47,Japan
38.58,-119.49,United States
33.93,-118.45,United States
36.59,71.24,Afghanistan
36.07,-120.33,United States
36.51,140.59,Japan
18.78,-68.22,Dominican Republic
44.7,-111.02,United States
44.7,-111.03,United States
67.59,-148.52,United States
57.75,-157.51,United States
52.1,-176.15,United States
46.77,-121.13,United States
51.99,-176.44,United States
32.59,-116.15,Mexico
44.03,86.9,China
-24.12,-67.07,Argentina
32.1,-101.47,United States
31.69,-104.3,United States
35.92,-117.71,United States
37.15,-115.4,United States
38.44,-119.49,United States
18.8,-68.31,Dominican Republic
17.84,-66.87,United States
61.53,-151.99,United States
46.19,-122.21,United States
33.57,-116.61,United States
33.44,-116.64,United States
44.63,-111.08,United States
18.43,-64.32,British Virgin Islands
18.05,-66.85,United States
36.06,-117.41,United States
46.06,-68.07,United States
31.64,-104.28,United States
46.84,-123.7,United States
51.74,179.65,United States
18.77,-68.23,Dominican Republic
47.89,-121.87,United States
31.63,-104.29,United States
33.29,-116.24,United States
69.46,-144.08,United States
39.08,-119.98,United States
31.62,-104.29,United States
-6.39,130.18,Indonesia
19.11,-68.34,Dominican Republic
35.66,-117.48,United States
62.83,-150.95,United States
-21.31,-67.18,Bolivia
37.56,-113.06,United States
33.37,-116.37,United States
12.67,120.89,Philippines
54.89,-159.45,United States
35.42,-118.25,United States
18.52,-66.22,United States
62.37,-148.26,United States
37.63,-118.92,United States
44.35,-115.04,United States
45.07,-111.75,United States
36.0,-117.94,United States
60.92,-150.71,United States
7.9,126.56,Philippines
35.68,-120.99,United States
36.04,-117.77,United States
44.69,-110.07,United States
33.29,-116.26,United States
35.63,-118.74,United States
60.13,-153.0,United States
19.41,-155.27,United States
46.23,-122.21,United States
34.05,-117.24,United States
31.34,-103.46,United States
33.72,-117.33,United States
36.69,-121.37,United States
35.94,-120.48,United States
48.39,-116.59,United States
51.92,-177.12,United States
56.17,-159.43,United States
31.65,-104.27,United States
38.13,-122.16,United States
51.88,-173.77,United States
29.01,-97.92,United States
36.18,-117.86,United States
61.77,-150.9,United States
31.65,-104.26,United States
60.58,-142.72,United States
19.07,-155.36,United States
33.38,-116.85,United States
37.52,-118.8,United States
37.52,-118.79,United States
64.41,-148.02,United States
36.83,54.95,Iran
54.97,-159.61,United States
56.79,-158.05,United States
32.77,-117.35,United States
32.04,-103.76,United States
34.72,-96.71,United States
36.03,-96.52,United States
36.25,-95.81,United States
51.44,-178.56,United States
33.48,-116.56,United States
42.71,-111.43,United States
29.28,129.35,Japan
51.78,-179.05,United States
31.62,-104.52,United States
-15.91,167.32,Vanuatu
35.6,-117.48,United States
58.3,-152.85,United States
51.74,-179.09,United States
58.34,-133.45,United States
18.24,-66.43,United States
34.19,-117.48,United States
53.88,-166.86,United States
33.43,-116.62,United States
33.05,-116.38,United States
31.65,-104.46,United States
31.61,-104.14,United States
45.95,-111.34,United States
51.36,-178.38,United States
63.12,-149.39,United States
38.05,-122.78,United States
61.51,-150.67,United States
53.84,-166.49,United States
36.62,-121.27,United States
1.74,126.59,Indonesia
38.39,-116.48,United States
61.38,-152.22,United States
29.31,129.49,Japan
33.36,-116.87,United States
